Tempo Decorrido; Velocidade; Rotacao; Acelerador; Freio; Hodometro Parcial; Ref, Velo; Max Torque+; Max Torque-; Torque Motor;TempMos1; TempMos2; TempAr; TempMotor; Tensao Bat; Corrente Motor; Tensao Motor;  id; iq; idx; iqx; GPV; GIV; GDV; GPC; GIC; GPF; GIF; FluxoMax; Cod, Falha; Cod, Alarme; Controle Cruzeiro; Ass, Rampa;SOC; Corrente Pack; Estado de Teste; 
64,4;296;3640;9974;0;1;5831;2493;2493;718;395;386;471;0;505;1677;553;65529;5751;263;9807;70;900;0;75;20;30;1;120;0;43;1208;0;0;0;1;
64,5;297;3654;10000;0;1;5831;2500;2500;714;395;386;471;0;504;1672;553;322;5411;217;9835;70;900;0;75;20;30;1;120;0;43;1208;0;0;0;1;
64,6;298;3667;9986;0;1;5831;2496;2496;709;395;386;471;0;505;1666;553;127;5875;455;9819;70;900;0;75;20;30;1;120;0;43;1250;0;0;0;1;
64,7;299;3679;9946;0;1;5831;2486;2486;705;395;386;471;0;506;1661;560;183;5963;271;9779;70;900;0;75;20;30;1;120;0;43;1213;0;0;0;1;
64,8;301;3704;9986;0;1;5831;2496;2496;691;393;384;471;0;505;1644;553;483;5589;305;9819;70;900;0;75;20;30;1;120;0;43;1213;0;0;0;1;
64,9;302;3716;9986;0;1;5831;2496;2496;689;393;384;471;0;505;1625;560;359;5390;281;9819;70;900;0;75;20;30;1;120;0;43;1236;0;0;0;1;
65;303;3727;9974;0;1;5831;2493;2493;683;393;384;471;0;506;1615;560;65341;5950;377;9807;70;900;0;75;20;30;1;120;0;43;1209;0;0;0;1;
65,1;304;3737;9967;0;1;5831;2491;2491;676;393;384;471;0;505;1605;560;987;5654;40;9799;70;900;0;75;20;30;1;120;0;43;1187;0;0;0;1;
65,2;305;3749;9960;0;1;5831;2490;2490;670;393;384;471;0;504;1596;553;877;5528;0;9795;70;900;0;75;20;30;1;120;0;43;1187;0;0;0;1;
65,3;306;3761;9993;0;1;5831;2498;2498;663;393;384;471;0;505;1599;560;928;4828;286;9827;70;900;0;75;20;30;1;120;0;43;1153;0;0;0;1;
65,4;307;3773;9979;0;1;5831;2494;2494;658;393;384;471;0;505;1579;560;195;5610;283;9811;70;900;0;75;20;30;1;120;0;43;1153;0;0;0;1;
65,5;308;3782;9993;0;1;5831;2498;2498;654;393;384;471;0;505;1587;560;509;5558;161;9827;70;900;0;75;20;30;1;120;0;43;1190;0;0;0;1;
65,6;309;3793;10000;0;1;5831;2500;2500;652;393;384;471;0;505;1595;553;375;5522;62;9835;70;900;0;75;20;30;1;120;0;43;1144;0;0;0;1;
65,7;309;3803;10000;0;1;5831;2500;2500;650;393;384;471;0;505;1589;560;388;4974;0;9835;70;900;0;75;20;30;1;120;0;43;1144;0;0;0;1;
65,8;311;3822;9967;0;1;5831;2491;2491;640;391;383;471;0;505;1567;560;579;6032;256;9799;70;900;0;75;20;30;1;120;0;43;1238;0;0;0;1;
65,9;312;3833;9960;0;1;5831;2490;2490;637;391;383;471;0;506;1560;560;658;5590;199;9795;70;900;0;75;20;30;1;120;0;43;1178;0;0;0;1;
66;313;3843;10000;0;1;5831;2500;2500;634;391;383;471;0;506;1564;560;65474;5157;198;9835;70;900;0;75;20;30;1;120;0;41;1190;0;0;0;1;
66,1;314;3853;9953;0;1;5831;2488;2488;630;391;383;471;0;507;1554;560;486;5236;6;9787;70;900;0;75;20;30;1;120;0;41;1190;0;0;0;1;
66,2;314;3863;10000;0;1;5831;2500;2500;626;391;383;471;0;506;1541;560;745;5719;105;9835;70;900;0;75;20;30;1;120;0;41;1236;0;0;0;1;
66,3;315;3871;10000;0;1;5831;2500;2500;622;391;383;471;0;507;1536;560;293;5911;239;9835;70;900;0;75;20;30;1;120;0;41;1236;0;0;0;1;
66,4;316;3881;10000;0;1;5831;2500;2500;620;391;383;471;0;505;1533;560;795;4755;65;9835;70;900;0;75;20;30;1;120;0;41;1175;0;0;0;1;
66,5;316;3889;10000;0;1;5831;2500;2500;615;391;383;471;0;506;1532;560;801;5573;22;9835;70;900;0;75;20;30;1;120;0;41;1149;0;0;0;1;
66,6;317;3898;9919;0;1;5831;2479;2479;614;390;383;471;0;506;1536;560;158;5244;217;9772;70;900;0;75;20;30;1;120;0;41;1178;0;0;0;1;
66,7;318;3912;9967;0;1;5831;2491;2491;609;390;383;471;0;506;1529;560;573;5366;131;9799;70;900;0;75;20;30;1;120;0;41;1178;0;0;0;1;
66,8;319;3920;9974;0;1;5831;2493;2493;604;390;383;471;0;506;1517;560;1069;5877;0;9807;70;900;0;75;20;30;1;120;0;41;1147;0;0;0;1;
66,9;320;3927;9974;0;1;5831;2493;2493;604;390;383;471;0;508;1514;560;834;5075;0;9807;70;900;0;75;20;30;1;120;0;41;1169;0;0;0;1;
67;320;3933;9993;0;1;5831;2498;2498;602;390;383;471;0;505;1520;560;151;4985;187;9827;70;900;0;75;20;30;1;120;0;41;1169;0;0;0;1;
67,1;321;3941;9986;0;1;5831;2496;2496;598;390;383;471;0;507;1509;560;611;4595;182;9819;70;900;0;75;20;30;1;120;0;41;1107;0;0;0;1;
67,2;321;3948;9993;0;1;5831;2498;2498;595;390;383;471;0;506;1496;560;448;5387;5;9827;70;900;0;75;20;30;1;120;0;41;1118;0;0;0;1;
67,3;322;3954;9986;0;1;5831;2496;2496;594;390;383;471;0;506;1498;560;65403;5380;273;9819;70;900;0;75;20;30;1;120;0;41;1118;0;0;0;1;
67,4;322;3960;9960;0;1;5831;2490;2490;592;390;383;471;0;506;1496;560;50;5261;128;9799;70;900;0;75;20;30;1;120;0;41;1107;0;0;0;1;
67,5;323;3972;10000;0;2;5831;2500;2500;590;388;380;471;0;505;1503;560;707;4701;139;9835;70;900;0;75;20;30;1;120;0;41;1095;0;0;0;1;
67,6;323;3975;9979;0;2;5831;2494;2494;588;388;380;471;0;506;1493;560;342;5149;0;9811;70;900;0;75;20;30;1;120;0;41;1095;0;0;0;1;
67,7;324;3979;10000;0;2;5831;2500;2500;586;388;380;471;0;506;1489;560;332;5275;349;9835;70;900;0;75;20;30;1;120;0;40;1119;0;0;0;1;
67,8;324;3983;9974;0;2;5831;2493;2493;585;388;380;471;0;506;1497;560;279;4411;39;9807;70;900;0;75;20;30;1;120;0;40;1141;0;0;0;1;
67,9;324;3987;9939;0;2;5831;2484;2484;585;388;380;471;0;507;1494;560;474;5377;377;9772;70;900;0;75;20;30;1;120;0;40;1141;0;0;0;1;
68;325;3990;9993;0;2;5831;2498;2498;583;388;380;471;0;507;1492;560;596;4670;65;9827;70;900;0;75;20;30;1;120;0;40;1118;0;0;0;1;
68,1;325;3993;9933;0;2;5831;2483;2483;583;388;380;471;0;506;1489;560;879;5075;64;9768;70;900;0;75;20;30;1;120;0;40;1162;0;0;0;1;
68,2;325;3996;9967;0;2;5831;2491;2491;582;388;380;471;0;508;1487;560;248;4836;161;9768;70;900;0;75;20;30;1;120;0;40;1173;0;0;0;1;
68,3;326;4001;10000;0;2;5831;2500;2500;581;388;380;471;0;506;1488;560;750;4877;6;9835;70;900;0;75;20;30;1;120;0;40;1173;0;0;0;1;
68,4;326;4004;9893;0;2;5831;2473;2473;577;388;380;471;0;507;1478;560;477;5723;292;9728;70;900;0;75;20;30;1;120;0;40;1153;0;0;0;1;
68,5;326;4008;10000;0;2;5831;2500;2500;575;388;380;471;0;507;1472;560;758;4689;0;9835;70;900;0;75;20;30;1;120;0;40;1194;0;0;0;1;
68,6;326;4012;9974;0;2;5831;2493;2493;574;388;380;471;0;507;1469;560;351;4798;232;9807;70;900;0;75;20;30;1;120;0;40;1194;0;0;0;1;
68,7;327;4015;9967;0;2;5831;2491;2491;573;388;380;471;0;506;1474;560;299;4390;128;9799;70;900;0;75;20;30;1;120;0;40;1170;0;0;0;1;
68,8;327;4017;10000;0;2;5831;2500;2500;574;388;380;471;0;507;1480;560;491;4949;161;9835;70;900;0;75;20;30;1;120;0;40;1109;0;0;0;1;
68,9;327;4020;10000;0;2;5831;2500;2500;572;388;380;471;0;507;1473;560;145;5281;179;9835;70;900;0;75;20;30;1;120;0;40;1109;0;0;0;1;
69;327;4023;9974;0;2;5831;2493;2493;572;388;380;471;0;506;1469;560;618;4976;0;9835;70;900;0;75;20;30;1;120;0;40;1138;0;0;0;1;
69,1;328;4026;9993;0;2;5831;2498;2498;571;388;380;471;0;506;1477;560;57;4950;0;9827;70;900;0;75;20;30;1;120;0;40;1108;0;0;0;1;
69,2;328;4027;9986;0;2;5831;2496;2496;571;388;380;471;0;506;1477;560;65527;5383;240;9819;70;900;0;75;20;30;1;120;0;40;1108;0;0;0;1;
69,3;328;4029;9967;0;2;5831;2491;2491;571;386;379;471;0;506;1478;560;65509;4623;207;9799;70;900;0;75;20;30;1;120;0;38;1120;0;0;0;1;
69,4;328;4029;9993;0;2;5831;2498;2498;569;386;379;471;0;508;1472;560;872;4954;53;9827;70;900;0;75;20;30;1;120;0;38;1156;0;0;0;1;
69,5;328;4030;10000;0;2;5831;2500;2500;569;386;379;471;0;507;1472;560;382;5292;37;9835;70;900;0;75;20;30;1;120;0;38;1156;0;0;0;1;
69,6;328;4031;9979;0;2;5831;2494;2494;571;386;379;471;0;506;1483;560;341;4749;50;9811;70;900;0;75;20;30;1;120;0;38;1075;0;0;0;1;
69,7;328;4034;9974;0;2;5831;2493;2493;569;386;379;471;0;507;1470;560;888;4880;91;9807;70;900;0;75;20;30;1;120;0;38;1097;0;0;0;1;
69,8;328;4034;10000;0;2;5831;2500;2500;568;386;379;471;0;507;1463;560;605;4573;102;9819;70;900;0;75;20;30;1;120;0;38;1091;0;0;0;1;
69,9;328;4037;9993;0;2;5831;2498;2498;566;386;379;471;0;506;1464;560;728;4773;0;9827;70;900;0;75;20;30;1;120;0;38;1091;0;0;0;1;
70;329;4038;10000;0;2;5831;2500;2500;568;386;379;471;0;506;1473;560;261;4808;83;9835;70;900;0;75;20;30;1;120;0;38;1094;0;0;0;1;
70,1;329;4039;10000;0;2;5831;2500;2500;568;386;379;471;0;507;1473;567;563;5063;341;9835;70;900;0;75;20;30;1;120;0;38;1094;0;0;0;1;
70,2;329;4041;9986;0;2;5831;2496;2496;564;386;379;471;0;507;1462;560;445;4913;9;9819;70;900;0;75;20;30;1;120;0;38;1117;0;0;0;1;
70,3;329;4044;9993;0;2;5831;2498;2498;564;386;379;471;0;506;1459;560;381;4945;197;9827;70;900;0;75;20;30;1;120;0;38;1089;0;0;0;1;
70,4;329;4047;10000;0;2;5831;2500;2500;561;386;379;471;0;506;1452;560;147;4903;74;9835;70;900;0;75;20;30;1;120;0;38;1093;0;0;0;1;
70,5;330;4052;9986;0;2;5831;2496;2496;559;386;379;471;0;506;1454;560;201;4050;149;9819;70;900;0;75;20;30;1;120;0;38;1093;0;0;0;1;
70,6;330;4054;10000;0;2;5831;2500;2500;561;386;379;471;0;508;1459;560;701;5060;0;9835;70;900;0;75;20;30;1;120;0;38;1107;0;0;0;1;
70,7;330;4056;10000;0;2;5831;2500;2500;559;386;379;471;0;507;1451;560;435;5270;68;9835;70;900;0;75;20;30;1;120;0;38;1128;0;0;0;1;
70,8;330;4060;9986;0;2;5831;2496;2496;556;386;379;471;0;506;1444;560;583;5501;187;9819;70;900;0;75;20;30;1;120;0;38;1128;0;0;0;1;
70,9;331;4070;10000;0;2;5831;2500;2500;550;386;379;471;0;507;1426;560;341;4230;153;9835;70;900;0;75;20;30;1;120;0;38;1091;0;0;0;1;
71;332;4075;9986;0;2;5831;2496;2496;548;386;379;471;0;508;1435;560;303;5309;28;9819;70;900;0;75;20;30;1;120;0;38;1073;0;0;0;1;
71,1;332;4079;0;0;2;5831;0;0;523;386;379;472;0;528;1211;567;1009;65328;1144;0;70;900;0;75;20;30;1;120;0;38;1073;0;0;0;1;
71,2;331;4063;0;0;2;5831;0;0;428;386;379;472;0;528;660;539;563;65425;531;0;70;900;0;75;20;30;1;120;0;38;35;0;0;0;1;
71,3;331;4070;0;0;2;5831;0;0;346;386;379;472;0;528;389;504;526;85;651;0;70;900;0;75;20;30;1;120;0;38;70;0;0;0;1;
71,4;331;4063;0;0;2;5831;0;0;292;386;379;472;0;528;274;476;738;65460;644;0;70;900;0;75;20;30;1;120;0;38;70;0;0;0;1;
71,5;329;4045;0;0;2;5831;0;0;240;386;379;472;0;527;221;448;577;55;647;0;70;900;0;75;20;30;1;120;0;38;66;0;0;0;1;
71,6;328;4033;0;0;2;5831;0;0;195;386;379;472;0;528;198;434;635;1;609;0;70;900;0;75;20;30;1;120;0;38;69;0;0;0;1;
71,7;328;4025;0;0;2;5831;0;0;160;386;379;472;0;528;188;406;686;61;668;0;70;900;0;75;20;30;1;120;0;38;69;0;0;0;1;
71,8;324;3979;0;0;2;5831;0;0;111;386;379;472;0;527;189;399;659;59;702;0;70;900;0;75;20;30;1;120;0;38;93;0;0;0;1;
71,9;322;3953;0;0;2;5831;0;0;91;386;379;472;0;528;192;385;671;65503;668;0;70;900;0;75;20;30;1;120;0;38;76;0;0;0;1;
72;319;3918;0;0;2;5831;0;0;76;386;378;472;0;527;196;385;661;65518;670;0;70;900;0;75;20;30;1;120;0;38;76;0;0;0;1;
72,1;316;3881;0;0;2;5831;0;0;63;386;378;472;0;528;199;371;621;48;698;0;70;900;0;75;20;30;1;120;0;38;83;0;0;0;1;
72,2;313;3842;0;0;2;5831;0;0;52;386;378;472;0;528;199;371;730;50;725;0;70;900;0;75;20;30;1;120;0;38;89;0;0;0;1;
72,3;309;3801;0;0;2;5831;0;0;43;386;378;472;0;528;203;364;674;134;758;0;70;900;0;75;20;30;1;120;0;38;89;0;0;0;1;
72,4;305;3752;0;0;2;5831;0;0;36;386;378;472;0;528;209;364;663;65486;690;0;70;900;0;75;20;30;1;120;0;38;70;0;0;0;1;
72,5;301;3705;0;0;2;5831;0;0;30;386;378;472;0;528;211;364;669;26;761;0;70;900;0;75;20;30;1;120;0;38;96;0;0;0;1;
72,6;297;3651;0;0;2;5831;0;0;24;386;378;472;0;528;215;364;780;65448;768;0;70;900;0;75;20;30;1;120;0;38;96;0;0;0;1;
72,7;292;3594;0;0;2;5831;0;0;20;386;378;472;0;527;220;364;796;65493;749;0;70;900;0;75;20;30;1;120;0;37;87;0;0;0;1;
72,8;283;3478;0;0;2;5831;0;0;14;386;378;472;0;528;229;350;742;65443;744;0;70;900;0;75;20;30;1;120;0;37;94;0;0;0;1;
72,9;278;3421;0;0;2;5831;0;0;12;380;373;472;0;529;234;350;903;49;874;0;70;900;0;75;20;30;1;120;0;37;94;0;0;0;1;
73;273;3359;0;0;2;5831;0;0;9;380;373;472;0;528;239;350;796;105;848;0;70;900;0;75;20;30;1;120;0;37;94;0;0;0;1;
73,1;269;3302;0;0;2;5831;0;0;8;380;373;472;0;528;244;350;840;112;942;0;70;900;0;75;20;30;1;120;0;37;70;0;0;0;1;
73,2;264;3240;0;0;2;5831;0;0;7;380;373;472;0;528;248;350;817;49;873;0;70;900;0;75;20;30;1;120;0;37;70;0;0;0;1;
73,3;259;3182;0;0;2;5831;0;0;5;380;373;472;0;528;254;350;917;65512;887;0;70;900;0;75;20;30;1;120;0;37;75;0;0;0;1;
73,4;254;3120;0;0;2;5831;0;0;4;380;373;472;0;528;259;350;896;31;943;0;70;900;0;75;20;30;1;120;0;37;108;0;0;0;1;
73,5;249;3063;0;0;2;5831;0;0;3;380;373;472;0;528;264;350;929;47;958;0;70;900;0;75;20;30;1;120;0;37;108;0;0;0;1;
73,6;244;3000;0;0;2;5831;0;0;3;380;373;472;0;528;275;350;942;65425;904;0;70;900;0;75;20;30;1;120;0;37;95;0;0;0;1;
73,7;234;2880;0;0;2;5831;0;0;2;380;373;472;0;529;285;350;979;65449;989;0;70;900;0;75;20;30;1;120;0;37;98;0;0;0;1;
73,8;229;2820;0;0;2;5831;0;0;1;376;367;472;0;529;288;350;1093;65437;1029;0;70;900;0;75;20;30;1;120;0;37;98;0;0;0;1;
73,9;224;2758;0;0;2;5831;0;0;1;376;367;472;0;528;299;350;969;65425;1016;0;70;900;0;75;20;30;1;120;0;37;114;0;0;0;1;
74;219;2699;0;0;2;5831;0;0;0;376;367;472;0;529;304;350;1124;65497;1064;0;70;900;0;75;20;30;1;120;0;37;79;0;0;0;1;
74,1;215;2639;0;0;2;5831;0;0;0;376;367;472;0;528;316;350;1114;65424;1062;0;70;900;0;75;20;30;1;120;0;37;79;0;0;0;1;
74,2;210;2585;0;0;2;5831;0;0;0;376;367;472;0;528;321;350;1256;65506;1166;0;70;900;0;75;20;30;1;120;0;37;100;0;0;0;1;
74,3;206;2534;0;0;2;5831;0;0;0;376;367;472;0;528;326;350;1176;186;1292;0;70;900;0;75;20;30;1;120;0;37;101;0;0;0;1;
74,4;202;2482;0;0;2;5831;0;0;0;376;367;472;0;529;337;350;1303;50;1276;0;70;900;0;75;20;30;1;120;0;36;101;0;0;0;1;
74,5;197;2427;0;0;2;5831;0;0;0;376;367;472;0;528;345;350;1205;65484;1162;0;70;900;0;75;20;30;1;120;0;36;102;0;0;0;1;
74,6;194;2381;0;0;2;5831;0;0;0;376;367;472;0;528;358;350;1265;56;1323;0;70;900;0;75;20;30;1;120;0;36;97;0;0;0;1;
74,7;189;2329;0;0;2;5831;0;0;0;376;367;472;0;529;366;350;1290;65513;1247;0;70;900;0;75;20;30;1;120;0;36;87;0;0;0;1;
74,8;182;2242;0;0;2;5831;0;0;0;373;366;473;0;528;388;350;1330;65422;1333;0;70;900;0;75;20;30;1;120;0;36;87;0;0;0;1;
74,9;179;2199;0;0;2;5831;0;0;0;373;366;473;0;529;399;350;1273;69;1423;0;70;900;0;75;20;30;1;120;0;36;103;0;0;0;1;
75;175;2156;0;0;2;5831;0;0;0;373;366;473;0;530;415;350;1499;65512;1479;0;70;900;0;75;20;30;1;120;0;36;103;0;0;0;1;
75,1;172;2118;0;0;2;5831;0;0;0;373;366;473;0;528;426;350;1475;53;1598;0;70;900;0;75;20;30;1;120;0;36;84;0;0;0;1;
75,2;169;2080;0;0;2;5831;0;0;0;373;366;473;0;529;444;350;1597;65362;1509;0;70;900;0;75;20;30;1;120;0;36;119;0;0;0;1;
75,3;166;2047;0;0;2;5831;0;0;65535;373;366;473;0;528;457;350;1716;22;1628;0;70;900;0;75;20;30;1;120;0;36;115;0;0;0;1;
75,4;163;2012;0;0;2;5831;0;0;0;373;366;473;0;530;471;350;1672;133;1689;0;70;900;0;75;20;30;1;120;0;36;115;0;0;0;1;
75,5;161;1980;0;0;2;5831;0;0;0;373;366;473;0;529;490;350;1562;65513;1694;0;70;900;0;75;20;30;1;120;0;36;118;0;0;0;1;
75,6;156;1923;63;0;2;5831;15;15;1;371;364;473;0;528;520;343;1651;157;1821;59;70;900;0;75;20;30;1;120;0;36;152;0;0;0;1;
75,7;154;1897;70;0;2;5831;17;17;4;371;364;473;0;528;522;343;1786;53;1798;66;70;900;0;75;20;30;1;120;0;36;152;0;0;0;1;
75,8;152;1873;77;0;2;5831;19;19;6;371;364;473;0;528;524;343;1888;65452;1725;74;70;900;0;75;20;30;1;120;0;36;115;0;0;0;1;
75,9;150;1851;77;0;2;5831;19;19;11;371;364;473;0;529;526;343;1801;43;1820;70;70;900;0;75;20;30;1;120;0;36;119;0;0;0;1;
76;149;1829;84;0;2;5831;21;21;12;371;364;473;0;530;527;343;1847;127;1818;77;70;900;0;75;20;30;1;120;0;36;119;0;0;0;1;
76,1;147;1808;84;0;2;5831;21;21;13;371;364;473;0;528;528;343;1798;176;1891;77;70;900;0;75;20;30;1;120;0;36;106;0;0;0;1;
76,2;145;1789;96;0;2;5831;24;24;14;371;364;473;0;528;532;343;1781;101;1814;88;70;900;0;75;20;30;1;120;0;36;122;0;0;0;1;
76,3;144;1770;0;0;2;5831;0;0;13;371;364;473;0;530;533;343;1683;21;1805;0;70;900;0;75;20;30;1;120;0;36;122;0;0;0;1;
76,4;142;1752;0;0;2;5831;0;0;9;371;364;473;0;529;532;329;1831;55;1859;0;70;900;0;75;20;30;1;120;0;36;102;0;0;0;1;
76,5;141;1736;0;0;2;5831;0;0;8;371;364;473;0;530;534;329;1796;93;1879;0;70;900;0;75;20;30;1;120;0;36;99;0;0;0;1;
76,6;140;1720;0;0;2;5831;0;0;7;369;361;473;0;529;535;329;1725;121;1894;0;70;900;0;75;20;30;1;120;0;36;99;0;0;0;1;
76,7;137;1688;0;0;2;5831;0;0;5;369;361;473;0;528;538;322;1924;65505;1870;0;70;900;0;75;20;30;1;120;0;36;125;0;0;0;1;
76,8;136;1670;0;0;2;5831;0;0;4;369;361;473;0;529;540;322;1686;67;1893;0;70;900;0;75;20;30;1;120;0;36;81;0;0;0;1;
76,9;134;1655;0;0;2;5831;0;0;4;369;361;473;0;530;543;322;1903;65458;1835;0;70;900;0;75;20;30;1;120;0;36;81;0;0;0;1;
77;133;1639;0;0;2;5831;0;0;2;369;361;473;0;529;540;322;2057;65514;1845;0;70;900;0;75;20;30;1;120;0;36;112;0;0;0;1;
77,1;132;1622;0;0;2;5831;0;0;2;369;361;473;0;529;540;315;1855;65465;1877;0;70;900;0;75;20;30;1;120;0;36;100;0;0;0;1;
77,2;130;1606;0;0;2;5831;0;0;2;369;361;473;0;529;540;315;2027;65487;1880;0;70;900;0;75;20;30;1;120;0;36;100;0;0;0;1;
77,3;129;1589;0;0;2;5831;0;0;2;369;361;473;0;529;542;315;1966;65518;1881;0;70;900;0;75;20;30;1;120;0;36;104;0;0;0;1;
77,4;128;1571;0;0;2;5831;0;0;2;369;361;473;0;529;543;301;1987;65473;1861;0;70;900;0;75;20;30;1;120;0;36;92;0;0;0;1;
77,5;126;1553;0;0;2;5831;0;0;1;368;360;473;0;530;544;294;1886;42;1868;25;70;900;0;75;20;30;1;120;0;36;104;0;0;0;1;
77,6;121;1496;102;0;2;5831;25;25;4;368;360;473;0;529;545;287;1740;85;1843;91;70;900;0;75;20;30;1;120;0;36;100;0;0;0;1;
77,7;120;1477;123;0;2;5831;30;30;9;368;360;473;0;528;550;273;1923;368;1875;406;70;900;0;75;20;30;1;120;0;36;102;0;0;0;1;
77,8;115;1420;432;0;2;5831;108;108;43;368;360;473;0;528;553;273;1880;448;1886;395;70;900;0;75;20;30;1;120;0;36;156;0;0;0;1;
77,9;114;1403;701;0;2;5831;175;175;57;368;360;473;0;528;557;273;1881;611;1865;641;70;900;0;75;20;30;1;120;0;36;197;0;0;0;1;
78;113;1387;727;0;2;5831;181;181;79;368;360;473;0;527;569;266;1958;741;1876;663;70;900;0;75;20;30;1;120;0;36;197;0;0;0;1;
78,1;111;1370;922;0;2;5831;230;230;100;366;360;473;0;528;580;266;1967;847;1873;842;70;900;0;75;20;30;1;120;0;36;213;0;0;0;1;
78,2;110;1355;936;0;2;5831;233;233;124;366;360;473;0;527;592;266;1845;833;1883;853;70;900;0;75;20;30;1;120;0;36;253;0;0;0;1;
78,3;109;1342;968;0;2;5831;242;242;144;366;360;473;0;527;597;266;1882;812;1857;886;70;900;0;75;20;30;1;120;0;36;250;0;0;0;1;
78,4;108;1331;982;0;2;5831;245;245;163;366;360;473;0;527;602;252;1888;937;1861;897;70;900;0;75;20;30;1;120;0;36;250;0;0;0;1;
78,5;107;1320;1003;0;2;5831;250;250;179;366;360;473;0;527;610;252;1846;959;1892;1275;70;900;0;75;20;30;1;120;0;36;254;0;0;0;1;
78,6;105;1296;1378;0;2;5831;344;344;223;366;360;473;0;526;636;252;1868;1223;1862;1260;70;900;0;75;20;30;1;120;0;36;254;0;0;0;1;
78,7;104;1285;1378;0;2;5831;344;344;246;366;360;473;0;526;653;252;2004;1351;1889;1260;70;900;0;75;20;30;1;120;0;36;313;0;0;0;1;
78,8;103;1275;1385;0;2;5831;346;346;264;366;360;473;0;526;658;252;1806;1212;1869;1268;70;900;0;75;20;30;1;120;0;36;311;0;0;0;1;
78,9;103;1265;1385;0;2;5831;346;346;279;366;360;473;0;526;661;252;1952;1291;1887;1268;70;900;0;75;20;30;1;120;0;36;305;0;0;0;1;
79;102;1254;1385;0;2;5831;346;346;290;365;360;473;0;526;659;252;1978;1241;1876;1268;70;900;0;75;20;30;1;120;0;36;305;0;0;0;1;
79,1;101;1245;1371;0;2;5831;342;342;299;365;360;473;0;526;659;245;1925;1272;1882;1253;70;900;0;75;20;30;1;120;0;36;302;0;0;0;1;
79,2;100;1236;1346;0;2;5831;336;336;306;365;360;473;0;526;660;245;2061;1251;1865;1231;70;900;0;75;20;30;1;120;0;36;297;0;0;0;1;
79,3;99;1227;1353;0;2;5831;338;338;310;365;360;473;0;526;654;245;2011;1200;1865;1244;70;900;0;75;20;30;1;120;0;36;297;0;0;0;1;
79,4;99;1219;1419;0;2;5831;354;354;315;365;360;473;0;526;655;245;2028;1295;1884;1303;70;900;0;75;20;30;1;120;0;36;332;0;0;0;1;
79,5;98;1212;1493;0;2;5831;373;373;324;365;360;473;0;526;667;245;1963;1304;1827;1373;70;900;0;75;20;30;1;120;0;36;320;0;0;0;1;
79,6;97;1198;1533;0;2;5831;383;383;341;365;360;473;0;526;679;245;1978;1409;1884;1410;70;900;0;75;20;30;1;120;0;36;320;0;0;0;1;
79,7;97;1192;1613;0;2;5831;403;403;351;365;360;473;0;526;688;245;1777;1538;1890;1484;70;900;0;75;20;30;1;120;0;36;333;0;0;0;1;
79,8;96;1185;1613;0;2;5831;403;403;361;365;360;473;0;526;694;231;1872;1466;1887;1484;70;900;0;75;20;30;1;120;0;36;332;0;0;0;1;
79,9;96;1179;1634;0;2;5831;408;408;369;365;360;474;0;525;698;231;1908;1455;1869;1502;70;900;0;75;20;30;1;120;0;36;332;0;0;0;1;
80;95;1174;1841;0;2;5831;460;460;378;365;360;474;0;525;707;231;1901;1681;1880;1694;70;900;0;75;20;30;1;120;0;36;382;0;0;0;1;
80,1;95;1171;1862;0;2;5831;465;465;393;365;360;474;0;525;725;231;1921;1675;1883;1712;70;900;0;75;20;30;1;120;0;36;380;0;0;0;1;
80,2;95;1167;1908;0;2;5831;477;477;406;365;360;474;0;525;737;231;1888;1816;1886;1756;70;900;0;75;20;30;1;120;0;36;380;0;0;0;1;
80,3;94;1165;1908;0;2;5831;477;477;419;365;360;474;0;525;743;231;1766;1803;1883;1756;70;900;0;75;20;30;1;120;0;36;401;0;0;0;1;
80,4;94;1164;1903;0;2;5831;475;475;436;365;360;474;0;525;748;231;1777;1876;1877;1749;70;900;0;75;20;30;1;120;0;36;391;0;0;0;1;
80,5;94;1165;1908;0;2;5831;477;477;442;365;360;474;0;525;748;231;1851;1879;1880;1756;70;900;0;75;20;30;1;120;0;36;391;0;0;0;1;
80,6;95;1166;1915;0;2;5831;478;478;448;365;360;474;0;525;746;231;1989;1742;1850;1760;70;900;0;75;20;30;1;120;0;36;381;0;0;0;1;
80,7;95;1169;1915;0;2;5831;478;478;453;365;360;474;0;525;749;245;1895;1740;1871;1760;70;900;0;75;20;30;1;120;0;36;401;0;0;0;1;
80,8;95;1172;1908;0;3;5831;477;477;457;365;360;474;0;524;750;245;1954;1785;1883;1756;70;900;0;75;20;30;1;120;0;36;401;0;0;0;1;
80,9;95;1176;1908;0;3;5831;477;477;460;365;360;474;0;525;751;245;1894;1715;1868;1756;70;900;0;75;20;30;1;120;0;36;400;0;0;0;1;
81;96;1179;1896;0;3;5831;473;473;461;365;360;474;0;525;750;245;2001;1785;1865;1742;70;900;0;75;20;30;1;120;0;36;402;0;0;0;1;
81,1;96;1184;1903;0;3;5831;475;475;464;365;360;474;0;525;751;245;1768;1712;1886;1750;70;900;0;75;20;30;1;120;0;36;402;0;0;0;1;
81,2;96;1189;1903;0;3;5831;475;475;466;365;360;474;0;525;744;245;1796;1761;1889;1750;70;900;0;75;20;30;1;120;0;36;413;0;0;0;1;
